SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,LATITUDE,LONGITUDE
MLS Listing,Single Family Residential,19146 Cottage Rd,Farmington,MN,55024,476925,3,2,North Creek,1890,6534,2022,50,252,166,https://www.redfin.com/MN/Farmington/19146-Cottage-Rd-55024/home/177344240,NORTHSTARMLS,6143392,44.672977,-93.140881
MLS Listing,Condo/Co-op,221 Grand Ave W #109,South Saint Paul,MN,55075,119000,2,1,South Saint Paul,910,,1986,50,131,344,https://www.redfin.com/MN/South-St-Paul/221-Grand-Ave-W-55075/unit-109/home/50672453,NORTHSTARMLS,6145359,44.8923073,-93.0365745
MLS Listing,Single Family Residential,5846 178th St W,Lakeville,MN,55024,589900,3,3,Lakeville,2100,8407,2022,50,281,,https://www.redfin.com/MN/Farmington/5846-178th-St-W-55024/home/177940140,NORTHSTARMLS,6145056,44.6912872,-93.1881513
MLS Listing,Single Family Residential,18237 Glacier Way,Lakeville,MN,55044,788619,5,5,Glacier Creek,3921,10018,2021,51,201,,https://www.redfin.com/MN/Lakeville/18237-Glacier-WAY-55044/home/177938528,NORTHSTARMLS,6144947,44.68528345,-93.21051008
MLS Listing,Single Family Residential,7387 Degrio Way,Inver Grove Heights,MN,55076,369940,2,1,Ruby Meadows,1106,2265,2022,52,334,,https://www.redfin.com/MN/Inver-Grove-Heights/7387-Degrio-Way-55076/home/175552169,NORTHSTARMLS,6138726,44.842167,-93.023013
MLS Listing,Single Family Residential,19808 Hamburg Ave,Lakeville,MN,55044,711446,5,4,Berres Ridge,3716,12196,2022,52,191,,https://www.redfin.com/MN/Lakeville/19808-Hamburg-Ave-55044/home/177934942,NORTHSTARMLS,6144801,44.6870702,-93.2270188
MLS Listing,Multi-Family (2-4 Unit),1020 5th Ave S Unit B,South Saint Paul,MN,55075,379900,4,3,South Saint Paul,2184,9888,2021,53,174,,https://www.redfin.com/MN/South-St-Paul/1020-5th-Ave-S-55075/unit-B/home/175223009,NORTHSTARMLS,6144540,44.873747,-93.040261
MLS Listing,Multi-Family (2-4 Unit),1020 5th Ave S Unit A,South Saint Paul,MN,55075,379900,4,3,South Saint Paul,2184,9888,2021,53,174,,https://www.redfin.com/MN/South-St-Paul/1020-5th-Ave-S-55075/unit-A/home/174610700,NORTHSTARMLS,6144352,44.873747,-93.040261
MLS Listing,Single Family Residential,8680 Hunters Way,Apple Valley,MN,55124,536000,4,3,Apple Valley,3575,22215,1981,54,150,,https://www.redfin.com/MN/Apple-Valley/8680-Hunters-Way-55124/home/50684537,NORTHSTARMLS,6144113,44.7592855,-93.239547
MLS Listing,Single Family Residential,311 Timberland Dr,Burnsville,MN,55337,396000,3,3,Burnsville,1400,22172,1958,54,283,,https://www.redfin.com/MN/Burnsville/311-Timberland-Dr-55337/home/50700509,NORTHSTARMLS,6144021,44.7611889,-93.28316
MLS Listing,Condo/Co-op,12444 Pilot Knob Rd #314,Apple Valley,MN,55124,299320,2,2,Apple Valley,1641,,2020,55,182,818,https://www.redfin.com/MN/Apple-Valley/12444-Pilot-Knob-Rd-55124/unit-314/home/177297193,NORTHSTARMLS,6143897,44.768847,-93.165075
MLS Listing,Townhouse,7613 Cody Ln,Inver Grove Heights,MN,55076,398950,3,3,South Grove,2082,,2021,55,192,208,https://www.redfin.com/MN/Inver-Grove-Heights/7613-Cody-Ln-55076/home/178309910,NORTHSTARMLS,6143731,44.838845,-93.034345
MLS Listing,Townhouse,18642 Kalmar Path,Lakeville,MN,55044,319995,2,2,Lakeville,1493,2874,2000,57,214,353,https://www.redfin.com/MN/Lakeville/18642-Kalmar-Path-55044/home/50767737,NORTHSTARMLS,6142932,44.6796642,-93.2860492
MLS Listing,Single Family Residential,17741 Everest Ave,Lakeville,MN,55044,429900,2,2,Knob Hill Association,1500,2787,2021,59,287,145,https://www.redfin.com/MN/Lakeville/17741-Everest-AVE-55044/home/176996292,NORTHSTARMLS,6142738,44.69176352,-93.17999149
MLS Listing,Single Family Residential,17904 Evening Ln,Lakeville,MN,55024,599900,5,4,Knob Hill,2960,13068,2019,59,203,,https://www.redfin.com/MN/Lakeville/17904-Evening-Ln-55044/home/170485974,NORTHSTARMLS,6142726,44.6904048,-93.181457
MLS Listing,Single Family Residential,14209 Addison Ave,Rosemount,MN,55068,586808,5,4,Emerald Isle,2929,9147,2021,59,200,,https://www.redfin.com/MN/Rosemount/14209-Addison-Ave-55068/home/175339079,NORTHSTARMLS,6142720,44.7455154,-93.0781303
MLS Listing,Single Family Residential,19342 Clearwater Loop,Farmington,MN,55024,464490,3,3,North Creek,1982,8276,2021,62,234,35,https://www.redfin.com/MN/Farmington/19342-Clearwater-Loop-55024/home/176720485,NORTHSTARMLS,6141671,44.6696426,-93.13837647
MLS Listing,Single Family Residential,17866 Hamburg Ave,Lakeville,MN,55044,537000,3,3,Lakeville,2432,4486,2022,63,221,160,https://www.redfin.com/MN/Lakeville/17866-Hamburg-Ave-55044/home/172759922,NORTHSTARMLS,6141309,44.6920758,-93.2258229
MLS Listing,Single Family Residential,7805 Ava Trl,Inver Grove Heights,MN,55077,537000,4,3,Inver Grove Heights,2365,,2022,63,227,66,https://www.redfin.com/MN/INVER-GROVE/7805-Ava-TRL-55077/home/177864884,NORTHSTARMLS,6141223,44.83515674,-93.07691869
MLS Listing,Single Family Residential,8140 198th St W,Lakeville,MN,55044,838068,4,3,Lakeville,3620,13939,2022,64,232,,https://www.redfin.com/MN/Lakeville/8140-198th-St-W-55044/home/173924029,NORTHSTARMLS,6140496,44.6628851,-93.2595017
MLS Listing,Single Family Residential,8122 198th St W,Lakeville,MN,55044,737306,4,3,Lakeville,2900,17424,2022,64,254,,https://www.redfin.com/MN/Lakeville/8122-198th-St-W-55044/home/177860539,NORTHSTARMLS,6140495,44.6628851,-93.2595017
MLS Listing,Multi-Family (2-4 Unit),3871 Gold Pt Unit B,Eagan,MN,55122,239000,2,1,Eagan,1572,,1898,66,152,275,https://www.redfin.com/MN/Eagan/3871-Gold-Pt-55122/unit-B/home/177795299,NORTHSTARMLS,6140558,44.816667,-93.205325
MLS Listing,Townhouse,16102 Duvane Way,Lakeville,MN,55044,488805,3,2,Spirit of Brandtjen Farms,1714,2613,2021,68,285,272,https://www.redfin.com/MN/Lakeville/16102-Duvane-Way-55044/home/175008642,NORTHSTARMLS,6138934,44.7160991,-93.1663519
MLS Listing,Townhouse,5001 162nd St W,Lakeville,MN,55044,527400,3,3,Spirit of Brandtjen Farm,2025,1306,2022,68,260,492,https://www.redfin.com/MN/Lakeville/5001-162nd-St-W-55044/home/172759776,NORTHSTARMLS,6138927,44.7149817,-93.1667219
MLS Listing,Townhouse,4995 162nd St W,Lakeville,MN,55044,562650,2,3,Spirit of Brandtjen Farm,2045,1524,2022,68,275,492,https://www.redfin.com/MN/Lakeville/4995-162nd-St-W-55044/home/172759777,NORTHSTARMLS,6138925,44.7149855,-93.1666307
MLS Listing,Condo/Co-op,500 Greenhaven Dr #223,Burnsville,MN,55306,219999,1,1,Burnsville,1200,1200,2004,68,183,447,https://www.redfin.com/MN/Burnsville/500-Greenhaven-Dr-55306/unit-223/home/50672859,NORTHSTARMLS,6139736,44.7288849,-93.2854792
MLS Listing,Single Family Residential,8286 183rd St W,Lakeville,MN,55044,474615,2,2,Pinnacle Reserve,1749,8712,2021,69,271,170,https://www.redfin.com/MN/Lakeville/8286-183rd-St-W-55044/home/177816556,NORTHSTARMLS,6139692,44.6826011,-93.2313713
MLS Listing,Single Family Residential,17942 Gresford Ln,Lakeville,MN,55044,649900,4,3,Summers Creek,3136,4486,2021,71,207,160,https://www.redfin.com/MN/Lakeville/17942-Gresford-Ln-55044/home/172759900,NORTHSTARMLS,6139020,44.6905616,-93.2262548
MLS Listing,Single Family Residential,13650 Applewood Trl,Rosemount,MN,55068,444975,2,2,Caramore Crossing,1485,7405,2021,72,300,165,https://www.redfin.com/MN/Rosemount/13650-Applewood-TRL-55068/home/176587102,NORTHSTARMLS,6138676,44.75441892,-93.09089596
MLS Listing,Single Family Residential,13566 Birdsong Path,Rosemount,MN,55068,769000,5,4,Rosemount,3640,8712,2022,72,211,,https://www.redfin.com/MN/Rosemount/13566-Birdsong-Pth-55068/home/177474869,NORTHSTARMLS,6138645,44.7523371,-93.1106628
MLS Listing,Townhouse,7637 Cody Ln E,Inver Grove Heights,MN,55076,461827,3,3,South Grove,2336,,2021,76,198,208,https://www.redfin.com/MN/Inver-Grove-Heights/7637-Cody-Ct-55076/home/177733210,NORTHSTARMLS,6138092,44.83924896,-93.03390637
MLS Listing,Single Family Residential,1766 Brandlewood Ct,Hastings,MN,55033,550000,5,3,Hastings,2662,15681,2022,77,207,,https://www.redfin.com/MN/Hastings/1766-Brandlewood-CT-55033/home/176875369,NORTHSTARMLS,6137693,44.72112178,-92.89259595
MLS Listing,Single Family Residential,17928 Greenwich Way,Lakeville,MN,55044,574900,4,3,Summers Creek,2766,4486,2021,78,208,160,https://www.redfin.com/MN/Lakeville/17928-Greenwich-Way-55044/home/177712790,NORTHSTARMLS,6137539,44.6909037,-93.2261221
MLS Listing,Single Family Residential,11760 Azure Ln,Inver Grove Heights,MN,55077,1050000,5,4,AMBERWOOD,4057,13939,2022,79,259,21,https://www.redfin.com/MN/Inver-Grove-Heights/11760-Azure-Ln-55068/home/177707262,NORTHSTARMLS,6137433,44.7781911,-93.1036164
MLS Listing,Condo/Co-op,12820 Nicollet Ave #101,Burnsville,MN,55337,112000,2,1,Burnsville,900,,1970,82,124,450,https://www.redfin.com/MN/Burnsville/12820-Nicollet-Ave-55337/unit-101/home/50690114,NORTHSTARMLS,6137328,44.7690896,-93.280206
MLS Listing,Single Family Residential,22426 Cambrian Ct,Farmington,MN,55024,403900,2,1,Farmington,1027,10018,2021,91,393,,https://www.redfin.com/MN/Farmington/22426-Cambrian-Ct-55024/home/145318943,NORTHSTARMLS,6135364,44.623567,-93.131271
MLS Listing,Townhouse,17749 Everest Ave,Lakeville,MN,55044,491900,3,2,Knob Hill Association,1765,2787,2021,93,279,145,https://www.redfin.com/MN/Lakeville/17749-Everest-AVE-55044/home/177614529,NORTHSTARMLS,6134794,44.69142813,-93.17979347
MLS Listing,Townhouse,17745 Everest Ave,Lakeville,MN,55044,482500,2,2,Knob Hill Association,1644,2787,2021,93,293,145,https://www.redfin.com/MN/Lakeville/17745-Everest-AVE-55044/home/177614504,NORTHSTARMLS,6134785,44.69142813,-93.17979347
MLS Listing,Townhouse,17746 Everest Ave,Lakeville,MN,55044,467900,2,2,Knob Hill Association,1500,2787,2021,93,312,145,https://www.redfin.com/MN/Lakeville/17746-Everest-55044/home/176358694,NORTHSTARMLS,6134781,44.69142813,-93.17979347
MLS Listing,Condo/Co-op,600 Greenhaven Dr #107,Burnsville,MN,55306,255000,2,2,Burnsville,1269,,2002,95,201,794,https://www.redfin.com/MN/Burnsville/600-Greenhaven-Dr-55306/unit-107/home/50772168,NORTHSTARMLS,6129931,44.7291506,-93.2864227
MLS Listing,Single Family Residential,2809 213th St,Farmington,MN,55024,459900,3,2,Sapphire Lakes,1432,7405,2021,95,321,,https://www.redfin.com/MN/Farmington/2809-213th-St-W-55024/home/174928095,NORTHSTARMLS,6134468,44.6414187,-93.1270284
MLS Listing,Single Family Residential,6182 S Robert Trl,Inver Grove Heights,MN,55077,1800000,3,3,Inver Grove Heights,3524,683064,1959,98,511,,https://www.redfin.com/MN/Inver-Grove-Heights/6182-S-Robert-Trl-55077/home/50728914,NORTHSTARMLS,6133486,44.858636,-93.083039
MLS Listing,Single Family Residential,13621 Applewood Trl,Rosemount,MN,55068,472470,3,2,Caramore Crossing,1801,8276,2021,101,262,165,https://www.redfin.com/MN/Rosemount/13621-Applewood-TRL-55068/home/177499020,NORTHSTARMLS,6132920,44.75431328,-93.08871575
MLS Listing,Single Family Residential,13627 Applewood Trl,Rosemount,MN,55068,501180,3,2,Rosemount,1866,9583,2021,101,269,165,https://www.redfin.com/MN/Rosemount/13627-Applewood-TRL-55068/home/177498658,NORTHSTARMLS,6132914,44.75431874,-93.09103181
MLS Listing,Single Family Residential,10601 Amery Cir,Inver Grove Heights,MN,55077,649000,4,3,Inver Grove Heights,3000,12632,1999,102,216,16,https://www.redfin.com/MN/Inver-Grove-Heights/10601-Amery-Cir-55077/home/50735272,NORTHSTARMLS,6132828,44.7958037,-93.1007369
MLS Listing,Single Family Residential,2653 213th St W,Farmington,MN,55024,489900,4,3,Farmington,2568,7840,2022,103,191,,https://www.redfin.com/MN/Farmington/2653-213th-St-W-55024/home/177477491,NORTHSTARMLS,6132270,44.6410286,-93.1245093
MLS Listing,Townhouse,7633 Cody Ln,Inver Grove Heights,MN,55076,399185,3,3,South Grove,2082,,2021,104,192,208,https://www.redfin.com/MN/Inver-Grove-Heights/7633-Cody-Ln-55076/home/178441350,NORTHSTARMLS,6131543,44.838845,-93.034345
MLS Listing,Single Family Residential,19354 Clearwater Loop,Farmington,MN,55024,512990,4,3,North Creek,2645,8276,2021,106,194,35,https://www.redfin.com/MN/Farmington/19354-Clearwater-Loop-55024/home/176994480,NORTHSTARMLS,6131121,44.6706996,-93.1387624
MLS Listing,Single Family Residential,19115 N Crystal Ter,Farmington,MN,55024,431490,2,2,North Creek,1734,9147,2020,106,249,166,https://www.redfin.com/MN/Farmington/19115-Crystal-Ter-55024/home/177350639,NORTHSTARMLS,6131112,44.67170183,-93.14455748
MLS Listing,Townhouse,1072 36th St W,Hastings,MN,55033,519900,2,2,Riverwood 12th,1519,6054,2021,106,342,150,https://www.redfin.com/MN/Hastings/1072-36th-St-W-55033/home/56509037,NORTHSTARMLS,6126188,44.711238,-92.8694682
MLS Listing,Townhouse,14141 Addison Ave,Rosemount,MN,55068,351690,3,3,Highlands of Falmoor Glen,1769,2178,2021,112,199,225,https://www.redfin.com/MN/Rosemount/14141-Addison-Ave-55068/home/172762142,NORTHSTARMLS,6130351,44.7447167,-93.0814684
MLS Listing,Townhouse,14151 Addison Ave,Rosemount,MN,55068,371090,3,3,Highlands of Falmoor Glen,1792,2178,2021,112,207,225,https://www.redfin.com/MN/Rosemount/14151-Addison-Ave-55068/home/172762143,NORTHSTARMLS,6130353,44.7447148,-93.0813236
MLS Listing,Single Family Residential,6344 Apple Ct,Inver Grove Heights,MN,55077,739500,4,3,Enclave at Settler's Ridge,2609,8712,2022,113,283,70,https://www.redfin.com/MN/INVER-GROVE/6344-Apple-CT-55077/home/177295124,NORTHSTARMLS,6129581,44.8547,-93.0899
MLS Listing,Single Family Residential,6332 Apple Ct,Inver Grove Heights,MN,55077,792540,5,4,Enclave at Settler's Ridge,2976,8712,2022,113,266,70,https://www.redfin.com/MN/INVER-GROVE/6332-Apple-CT-55077/home/177127805,NORTHSTARMLS,6129586,44.8547,-93.0899
MLS Listing,Single Family Residential,14205 Addison Ave,Rosemount,MN,55068,699000,5,5,Emerald Isle,3925,12196,2021,113,178,,https://www.redfin.com/MN/Rosemount/14205-Addison-Ave-55068/home/177295105,NORTHSTARMLS,6129629,44.7450196,-93.0804786
MLS Listing,Single Family Residential,8480 208th St W,Lakeville,MN,55044,446000,5,2,Lakeville,2730,14853,1982,115,163,,https://www.redfin.com/MN/Lakeville/8480-208th-St-W-55044/home/50674405,NORTHSTARMLS,6129353,44.6472261,-93.2370532
MLS Listing,Single Family Residential,2293 136th St,Rosemount,MN,55068,737700,4,4,Rosemount,2962,8712,2022,119,249,,https://www.redfin.com/MN/Rosemount/2293-136th-St-W-55068/home/177209246,NORTHSTARMLS,6127814,44.7518139,-93.1312279
MLS Listing,Single Family Residential,2677 213th St,Farmington,MN,55024,489900,3,2,Sapphire Lake,1699,10454,2021,125,288,,https://www.redfin.com/MN/Farmington/2677-213th-St-W-55024/home/177155341,NORTHSTARMLS,6125957,44.6410286,-93.1245093
MLS Listing,Single Family Residential,18543 Hexham Ln,Lakeville,MN,55044,605000,3,3,Lakeville,2100,8712,2021,126,288,,https://www.redfin.com/MN/Lakeville/18543-Hexham-Way-55044/home/177153469,NORTHSTARMLS,6125853,44.6617732,-93.2341118
MLS Listing,Single Family Residential,781 Wentworth Ave,Mendota Heights,MN,55118,2500000,4,4,Mendota Heights,5033,25264,2022,132,497,,https://www.redfin.com/MN/Mendota-Heights/781-Wentworth-Ave-W-55118/home/177871295,NORTHSTARMLS,6123662,44.8986005,-93.125251
MLS Listing,Single Family Residential,17984 Gresford Ln,Lakeville,MN,55044,644900,5,3,Summers Creek,3611,4486,2022,134,179,160,https://www.redfin.com/MN/Lakeville/17984-Gresford-Ln-55044/home/172759907,NORTHSTARMLS,6122844,44.6896154,-93.2257124
MLS Listing,Single Family Residential,18215 Hideaway Trl,Lakeville,MN,55044,487490,2,2,Pinnacle Reserve,1866,11325,2020,137,261,165,https://www.redfin.com/MN/Lakeville/18215-Hideaway-Trl-55044/home/171447891,NORTHSTARMLS,6118056,44.6843969,-93.2363267
MLS Listing,Single Family Residential,7418 Agate Trl,Inver Grove Heights,MN,55077,799000,5,4,Inver Grove Heights,3843,8712,2021,138,208,,https://www.redfin.com/MN/Inver-Grove-Heights/7418-Agate-Trl-55077/home/176988852,NORTHSTARMLS,6121261,44.8516986,-93.0896198
MLS Listing,Single Family Residential,1399 Dodd Rd,Mendota Heights,MN,55118,525000,4,2,Mendota Heights,2869,17424,1940,138,183,,https://www.redfin.com/MN/Mendota-Heights/1399-Dodd-Rd-55118/home/50749340,NORTHSTARMLS,6121216,44.9037527,-93.114269
MLS Listing,Single Family Residential,7801 Ava Trl,Inver Grove Heights,MN,55077,499900,3,3,Scenic Hills,1645,4791,2021,139,304,66,https://www.redfin.com/MN/INVER-GROVE-HEIGHTS/7801-AUSTIN-WAY-55077/home/172756895,NORTHSTARMLS,6120912,44.836249,-93.078177
MLS Listing,Single Family Residential,7842 Adler Trl,Inver Grove Heights,MN,55077,539900,2,2,Scenic Hills,1593,7840,2021,139,339,66,https://www.redfin.com/MN/INVER-GROVE-HEIGHTS/7842-ALDER-TRL-55077/home/172756934,NORTHSTARMLS,6120562,44.835064,-93.076199
MLS Listing,Condo/Co-op,4130 Rahn Rd #122,Eagan,MN,55122,124900,2,1,Eagan,900,,1972,140,139,380,https://www.redfin.com/MN/Eagan/4130-Rahn-Rd-55122/unit-122/home/50673231,NORTHSTARMLS,6120459,44.806893,-93.2057051
MLS Listing,Single Family Residential,791 Wentworth Ave,Mendota Heights,MN,55118,1995000,6,5,Mendota Heights,5697,22651,2021,140,350,,https://www.redfin.com/MN/Mendota-Heights/791-Wentworth-Ave-W-55118/home/177617533,NORTHSTARMLS,6119869,44.8986018,-93.1253475
MLS Listing,Single Family Residential,20268 Geneva Trl,Lakeville,MN,55044,644860,4,4,Cedar Hills,3760,15246,2021,142,172,50,https://www.redfin.com/MN/Lakeville/20268-Geneva-TRL-55044/home/176945818,NORTHSTARMLS,6119118,44.6559562,-93.21479022
MLS Listing,Single Family Residential,15450 Lucerne Cir,Burnsville,MN,55306,994900,5,5,Burnsville,3941,54667,2007,144,252,,https://www.redfin.com/MN/Burnsville/15450-Lucerne-Cir-55306/home/50077313,NORTHSTARMLS,6118576,44.7237009,-93.296448
MLS Listing,Single Family Residential,19133 N Cottage Rd,Farmington,MN,55024,498990,3,3,North Creek,1012,9147,2021,145,493,166,https://www.redfin.com/MN/Farmington/19133-Cottage-Rd-55024/home/176842496,NORTHSTARMLS,6118191,44.6727774,-93.1424585
MLS Listing,Condo/Co-op,4130 Rahn Rd #121,Eagan,MN,55122,122500,2,1,Eagan,900,,1972,146,136,380,https://www.redfin.com/MN/Eagan/4130-Rahn-Rd-55122/unit-121/home/50067505,NORTHSTARMLS,6117708,44.806893,-93.2057051
MLS Listing,Single Family Residential,187XX Kenwood Trl,Lakeville,MN,55044,1390620,4,3,The Enclave of Lakeville,4500,32670,2022,147,309,,https://www.redfin.com/MN/Lakeville/17744-Kenwood-Trl-55044/home/177528006,NORTHSTARMLS,6116890,44.692457,-93.2830594
MLS Listing,Single Family Residential,4006 Haven Woods Ct,Eagan,MN,55123,1588500,5,5,Haven Wood,4744,18556,2021,148,335,,https://www.redfin.com/MN/Eagan/4006-Woods-Ct-55122/home/174658849,NORTHSTARMLS,6115664,44.81264919,-93.11434319
MLS Listing,Townhouse,20149 Geneva Trl,Lakeville,MN,55044,552215,2,2,Cedar Hills,1697,4791,2021,148,325,130,https://www.redfin.com/MN/Lakeville/20149-Geneva-Trl-55044/home/175552352,NORTHSTARMLS,6115398,44.6589,-93.2157
MLS Listing,Single Family Residential,17826 Graphite Ln,Lakeville,MN,55044,553665,2,2,Summers Creek,1694,4486,2021,150,327,160,https://www.redfin.com/MN/Lakeville/17826-Graphite-Ln-55044/home/172759937,NORTHSTARMLS,6115272,44.6926651,-93.2237617
MLS Listing,Townhouse,xxxx5 W 217th St W,Farmington,MN,55024,510000,3,3,Vita Attiva at South Creek,1710,,2022,151,298,269,https://www.redfin.com/MN/Farmington/xxxx5-W-217th-ST-W-55024/home/176737491,NORTHSTARMLS,6114955,44.64068093,-93.16973664
MLS Listing,Single Family Residential,1436 Stickney Ave,South Saint Paul,MN,55075,479900,3,3,South Saint Paul,2197,24219,2022,152,218,,https://www.redfin.com/MN/South-St-Paul/1436-Stickney-Ave-55075/home/178611397,NORTHSTARMLS,6114284,44.9140585,-93.0597622
MLS Listing,Single Family Residential,2640 213th St,Farmington,MN,55024,499900,3,3,Sapphire Lake,1699,7405,2021,169,294,,https://www.redfin.com/MN/Farmington/2640-213th-St-W-55024/home/176549660,NORTHSTARMLS,6106198,44.6410169,-93.1245023
MLS Listing,Single Family Residential,5721 Upper 179 W,Lakeville,MN,55044,637900,5,4,Knob Hill,3316,8276,2021,169,192,,https://www.redfin.com/MN/Lakeville/5721-Upper-179th-St-W-55044/home/172672179,NORTHSTARMLS,6106066,44.6892368,-93.1813001
MLS Listing,Single Family Residential,17916 Greenwich Way,Lakeville,MN,55044,589900,3,2,Summers Creek,1945,4486,2021,171,303,160,https://www.redfin.com/MN/Lakeville/17916-Greenwich-Way-55044/home/172759915,NORTHSTARMLS,6105403,44.6911656,-93.2262167
MLS Listing,Condo/Co-op,4110 Rahn Rd #215,Eagan,MN,55122,111888,1,1,Eagan,700,,1971,172,160,308,https://www.redfin.com/MN/Eagan/4110-Rahn-Rd-55122/unit-215/home/50673293,NORTHSTARMLS,6103633,44.808047,-93.2062545
MLS Listing,Single Family Residential,17947 Gresford Ln,Lakeville,MN,55044,649900,5,3,Summers Creek,3611,4486,2022,172,180,160,https://www.redfin.com/MN/Lakeville/17947-Gresford-Ln-55044/home/172759886,NORTHSTARMLS,6105389,44.6900987,-93.2270793
MLS Listing,Single Family Residential,7740 Alder Trl,Inver Grove Heights,MN,55077,480000,2,2,Scenic Hills,1420,4704,2021,172,338,66,https://www.redfin.com/MN/INVER-GROVE-HEIGHTS/7740-ALDER-TRL-55077/home/172756920,NORTHSTARMLS,6105093,44.836945,-93.07568
MLS Listing,Townhouse,12903 Penn Ave S,Burnsville,MN,55337,355900,3,3,Burnsville Heights,1600,,2021,173,222,255,https://www.redfin.com/MN/Burnsville/12903-Penn-Ave-S-55337/home/50670392,NORTHSTARMLS,6104400,44.769433,-93.310438
MLS Listing,Single Family Residential,19063 Cloverleaf Way,Farmington,MN,55024,429635,2,2,Avebury Place,1819,7013,2021,179,236,175,https://www.redfin.com/MN/Farmington/19063-Cloverleaf-WAY-Unknown/home/176442076,NORTHSTARMLS,6102199,44.67328634,-93.13964514
MLS Listing,Single Family Residential,9686 Carbon Ct,Inver Grove Heights,MN,55076,599900,4,3,Pine Bend Estates,2316,8712,2021,183,259,79,https://www.redfin.com/MN/Inver-Grove-Heights/9686-Carbon-CT-Unknown/home/173864537,NORTHSTARMLS,6099224,44.80841016,-93.03707893
